id,safe_type
24d2bb421f4b5cdecefbe0379abdf935cc95d3318e59a99de5f400eeb34070cc,0
24d65350d55c312066f5ebd609a461b945049bff94b2af9aef0b1fe311a346b7,0
24d83e0547dd46511ef4f1718cd647aa892efa015fcfb62eb548b23559afb058,1
24dba083ba211efd00a3a44d51c23f75cd10dd1c9810bca307428a20562d1dd3,1
24e3985ec6a487479afb2e18891636468d382ceb03da021ee3fa49e9386fc868,1
24e3e4d424541f92f777c6722bef372ef16d84b6b210a0d8c88fba9354cd92ba,0
24e4ece77f7cf329bd028e60f60a9ce1f08a8aa0f20a3118a2791c990eb98848,1
24e8a5f879a818f5049c784ca2eb317ff437007cd28367417f7e911c99e696cb,0
24ed51194b4ccd89f5bfd053938036ab25ffe622dff53f072f8132a9b7a39be3,0
24f6b8d491405e8d81bc1b38ea75dc38b9846668d745aeaabda42c65d245648e,1
24fb46e8ad41f51a03b2e74f922e432fe8b6691c0cf5888c6a36d86925599919,1
24fc669babc17750b145de76a26599a87f538f7a48dd1ad2eb711f374154bf23,0
2500db99da75de56612b2708a23618e98e390f9a9362a0116898a9d3ed778226,0
25032bdc1533ce802ea3eb92ade7916b5880d906d72f9695b166e17684e37b41,1
25087e224ef8f00a4124ca27e2bd71e9b80633ffc581e46ac178b7a29b936bee,0
2509ecf782ee5fc4b8db40374cbef78fefa2f4118a914cdc3f58409b95a8f608,0
250b52cbb68a2bb4b019b1777b65442dfff1b4feec7b6375b66f3eeea5f60336,0
250e8591794d005718e8289e50463821778bb98e5094228beec1f44d55c77edc,1
25178ab2892fbd25af4504e0181ac8cb9210467bd49f27c9df20298bf58bbd82,0
2517f70418f864443d6560c7f14023199d136f3681a21a1cc4a994af37260ce2,0
2523d4bf51898675dd6bb8bc2096fc58f6f104001a05d7878990a3906a94d098,1
252487aafafbc202fb317267acb1a4a68c9ccad5ae7043db76ecfe76bb2a5c73,1
252565d72c3bea7c6340876891ea198707e59bbfde2f0837e0bf565cd0cf8af9,0
252a77fe04a81787d90c4f0112eb6dd95b4cd74a8f74f33c7da4484fa3d43915,0
252d9fb4368855529c002faab9bc5814fede9f9be51b470d5914405a4b17b622,0
25311de7b2282c737c5fbd5e5e6ae2727bbcbbdb9f8085c2c04f4cdd3d7899e6,0
2535cb12fde4ccf8a6319628d05c720d89f786250475337029206bca1065c249,1
2539d7c0baee6b63e3df47929746482c09161b64be37537a7dfba266bdc6442e,0
253cab4051171416b197a538f814a25c4e9424adf1ce846cc2222aa09810459c,0
255fa4ced6220943acd617dd758b291d3c10c822e79bba66e109e3db8418e1bd,0
2560b9015153804087edf49e9e848d7b760bb90726babaf48120f4854ca06382,0
2563a0a8a57f55b041a0c592e396942c784f7fb2bde48d6e4b2590fe14c0dc8b,0
2565641d0b2e163c12faf99b6135311ea3d717346fdd947ba6d00e0c2217fd61,1
25695e291f916056b06f9d442a883c367f0da563b07a0523033d8544e613deb9,0
2573291ccf1851127f49a61e86b8a31f2578cbfeb9be36a7ab4e6bf040340296,0
25788ad28eebd8221159c897b4cea8b7be551014b6c9a70a5dad255a79e30d0c,0
2579ab6c970f7e869b977eaed192d41907c3c0bb09b12f51e0e631f7ce6afff9,0
257ad398de1f38670b4011da77d830cfe377ce92e7429f468951e6eb5a6f72f8,0
257b585d88a1816906a148496e55a43dbb96af404b474310a1fa445b1c35c9d9,0
257d21f46433cf0692a3264ca5aad8c0540e455ce44d3955dad55065e7f90684,0
257e4e7ae26ee81fb6ad515853da7ea28961f4ac2583fcca879c23822d47ee27,0
258cfed5d01f1d43880875d0fa092b696b2ffa6ac7566946ca74db37d7e1e4d4,0
25915b6e12d4c9b3fc1d093842ca7ff04d75daa4b6df74480221f7750d04d708,0
25915bbd6749eed0bd4ac3cbf6cac3dc25aa99cd549b01a7d6f9b559f759a8c5,1
2597368ae89e116b6b3e26093ededa8ebd3f7e323665ba3569a9c035351c3ddf,0
2597f6f740eb0f7c3c7d00d7bda0f94bcedf3f53c241c846708122203cd5bb40,0
259da4be309c6eea8c305eff52beb59f1641008951c843e5d922fce33920e294,1
25a0c2c74631602eeccc12c293d350160635ae2e063e933259b4af63275ab297,0
25a0d348bf9218b44530574313854b4807822ed8a036f7f7719d40a544ce3260,1
25a0d6f471b07bdfc6e66ff85c7cfa3ca9041607d5a8916660af3c6a4e64581f,1
25a17a467e5e0b62c38177f19883ccc6db698c75ce3fdc19c545f5840e3c4c3a,0
25a66c77cd65430a9d741240d11bf83a02518c7ba9a6c1000a0b1bb2f164a9ff,0
25ace8d0e02fdbe86c8cac7b729413d674e1f7fb6657e799c67162a1e2315c78,0
25b10bf5f7c2d9f1ac403515db07a0abe0a8449fbfa29c67d7c9b36d189a5f67,1
25b39eba29e4b97739f8495c0bc162bc7520c5a1ca18243b94e83f03a3baf054,0
25b5887c928f5fc892428ba585466f37ba7f24e0e2fd231cfece6913309ed6ab,1
25bb2c6ae44fed24caf5df8e4b003fae81669db6e9eb8002f66e7d5d282a425b,0
25bf2705d0b03e26b35a2bb460da2796b68d380697a4c4390cd29f5b824e50bf,0
25c42c080b973abb3f8ea0561616c546fe7a65c62096d025b9942d15fd472bca,1
25c81c1fe9a42aec2c8f043c87764c983e087846269556eeba3d45c6d4336d4d,1
25cbea6d0706cb3f33a84bf66d7ac23c777127a630b7039c5ea65f57c33f688e,0
25cdf1192c7f5980efa97778b088ae87ffbf109ac468d8a9b3db68fda39b994b,0
25cdfbaaa52af3e2e37f0fd5ecc0f073301c4acdd39b1fa33a8171b2f79222c5,0
25cfd04e1853e207ea6f6c72ed9ca41777f0f92f5b7aee79d3e6747ab4c10b99,1
25d32cd6f7ea9adda947d659bf29bf5650b1036780719da1464cfb9a587715cc,0
25d8b4a09516c1cbf7ad77622a28aab692e2075325cdc58c9b52277be82111e7,0
25e49890fb9c0a80fb5731076672c4ac9f574769fedccb48acd36ef80b54ab8f,1
25e78c6cca2ab57e779a0704c02189da64d541d856a625541f506fc78ccef87c,0
25f41c3f835ed1e4b997089149134e3f56c8b0232889dc15668c90502fed8d25,0
25f78a0dcaa567bc64664d9cce5225e213a10f6eaeb6c4fe454d496c1cd701b4,1
25f8540f4c30a9b59a462d28d81820cd734a74046aa9aa565fbeb06d7beb2589,0
25fe4c1bf19604666f6fd35c629aebd646fcbcc8d6e5701f8c9cb41eb63dc8d8,0
25ff8eff9dde6761eec050a151d81b385886aa5c7ce59b976271931a2f83f13d,0
2602a6b702a926b5d8e5dfeeb98ee19f60796b9b2b33deea33a20fdb53346729,0
2609208d73d4c9288569f5c535598d0a722bcbca1c46c5054a2c760286469683,1
2609f79c696bb1768e6847ebe9442bb1c4bceb9ffc4bb4c9f39eba1c7ba85f00,0
261ac29848fa890d2e99ada7b739f2b8384a36e6e6f2568b98804e5397c5cb63,1
261cec7bf237cb6cd6de180dfcdf67b5052ce90a67ea98404e32bc7fcb116f59,0
261fb0d6cf7ca5ea8c3b9013c1c661a6f0cef0e2fc7a7c21ddf348beb6797567,1
26247788bbecd019aa63c427d713b8048f1255e8b932850e364c31a14e5c3059,0
26258494e3e1ea55212cf1b27189c4dbe39130373c01c73f8828ccf9c64cfb4b,0
2625c825426f6e20c1a699fc6a33b0e2afef8fa1fc363ed16ad6cf9700cc7c6a,0
26264a755816b702460448cf9cd0d5f1dc54684532e6778ea149df0acc8142b5,0
262a941e99950c9df0d4053acb106e73b612bf2f0f896e5dbdcf9f0f97e71539,1
2634ebe4ac86117bfab45c9c56bc87d7868d708482f87ac10b1ce3b81587cffa,1
2636d328674320c97d2cc9462aa448dadbadb5280dcaf36d4687551fd4c4d6d2,0
263a02249eb58a7789eef06d53efdee1dee404df39c4ca38c1daa9b3600d7c20,0
263c52747e210dc010e829801548caf6cdd9c0948ce94c401bb008c6c98954bb,1
26538ead52a3224c87d62e55c28f6187114c8f5c2e20e2d2b77ee98a1496b54e,0
2653d86efe276f04612fb94298a34048123db78e68a69e9706017b5d52763ae5,0
265eed442b936e256ed76e22659ee882c456dcf5a029139413dcf49691194c3c,0
265f6ca52cae9c35fdff1d92a0f85e06d9458285f5e60a14e3cce62d916a7a74,0
2667ded1acf641ad374eccb2eb5132c89c32e48a97fa813ebb5a8c97b10293f5,0
266a13193f8db952afdad52fe8629304e7f9fe4298ef75b2381adaa420c9e669,0
26700aea313b8d4e669fb1505e97c7f517e27aadb6ff820061bbf1ca8c3fdbcd,0
2671dcf0aef8a646e0aed7dd2a0cc569ec581e184b337da3e0438f940b92bbec,0
26726c22e0dbaaddc8de6fdfc3d3f20d0fa2e14b1dad1802546a6ca72b30809e,0
2675ad4681eabde81e7c1e1c29dddd9683d5865ebd2491163912ab287e0a2265,0
2680b0b13138d23d1d821199fd9f85c0dc2af5c5d7e4dc3b410e40bd4da2c276,1
2683000579f5b50eb43728e3d369cdb9a214224a86082ae8cc8645ed7035129b,0
26850ddcae535924b314480c4fe59f34335ba2600ae203d2b3bd32d3b888f100,0
268678fde886826c4f01eb679e9e037bc264ac85247b0031b65c6c927e64870f,0
2687f608a641326fb2a0d6cd1c913c27bcb9107dcd3f302272c1a8f0e6682dd9,0
268d70c8fb445074ef6a37113c3256dc11c6ae607b54a6a8690311e38dc51452,0
2694d3cc9a6a50926e3724bec1d414f720d535a83c7f474c4bc0d262a428af44,0
2699dee85dd5e559dadddfdd96a918420a8406cbc6249fd839fa01e4b165bfc2,1
26a04fc337a695bf10e25f0a4ff921175111622f148299f7d60059013ba5a80e,1
26a34d3089ec264cc5d4e64c3af6038d933b90aa132792f5ef840234684f9ee2,1
26a3d972b6837d2fc27c83ca527d10049d45b674870993242afda420600571e7,0
26b5c25ca655393286f14e970c3eede1c752511291b5f5ca3e6a87e21fe4c613,0
26c16333314a49ca1384797b9baa7ff182d43a55d0955e03dc8d9ada659e065e,1
26c6be48ce09f7399ed743fc291b3358e93ef40194a38339e7f17caf01232503,0
26c8c6061cdde303e559e4f05daf1366b3aca5ae002d8c3662981117b5e66bce,1
26c934a7d6dd1121b3cec9014dd0b4dfea3a794abc7fe22c6eeda2759ab3e35b,1
26cf417cfe74674e83d7c8614b063f559946526df7b107e57b5502f6bf71e01f,0
26d66deb1c152168fd1ff0d7f73fdad769df5871f98b6055a84d542337321115,0
26d6f3f1e717eb7d831ac0c18c362616d1d4de2743aafc9f44c0870c0f05476f,1
26dcc749316c0e317056ea2f248bee2e08749d0f0b264d351f5851cd551a573a,1
26dce4aac35ef6ddb43559cdc53d95349f64097d14e5fc672f9dfa2a372dcabc,0
26e13b79a7fcc030d330726204e91ae7b01ab1767083d80d5e8d4476e5c28546,0
26e8af99419ba67c031efb5132951d47db96cd829d4a22d0622ca66d4d4bb708,0
26ed724c312fe678746488295dc9be21df5e1ff03acbc13f632d9a4f896cfcbb,1
26ee654f503b549fa353f0ccd8a314f68ef8565bdd0b34f23b482c6cd7f6f2d8,0
26f0258f3041648df5563ecb8d26c92004ae7192087ec0b58856ec1175722a19,0
26f1d7b5e6c028a9b46a1630cdba55cf4f28ad0f90ff22ab6015089fb3cf2d45,1
26f2f15b97e22c5da86201f8475d274f8755bbed6402a08a3816d96a637666dd,0
26fba6992343ec284404a41f023abb8b9abdf96c3a682cf32fe8484921bb36e2,0
26fbd4f1b61b1564bc75391591cd46b45e81b1a0f18305172534754330459838,0
26fdf2bde8a32b16467920f2a3082bf99130a16ca491e3386582a49df8b2a156,0
26fe46bf722028a859173c046ccae39e7cf6420d85fa24ccb79e7cee55e21988,1
270ba7712f32dfdf7a987837c2df69d7fc0fc73f80e9f642ac3eb290c4783dae,0
271cb3758e1cff7ea2bbcb91a7765365c852d1dd6c7558f4406e905faa79ceac,1
271d3c676e62c327bf35fbcd7c7e4e840f24a00399c813697fc7031a426b999b,0
271f643a997a505bd72e2bfc47fb12f4532aa24d1dad6ae6ceeda9f0fa85a6e4,0
2721efc85f0693a5c320b628861016b1652bf114b27d9b3caa9eb3dc8a3980cd,0
272512651e5af0ab1ef48268ffe0933d7c57480b7ada8b8e189dd42ae466d4a1,0
272f5d127780d80e3e0d0c94e17d3a39a97a4de552f6a9383ba5439095e23795,0
27321bd993ffac10523e2e5416cada5a213080cb9aa0da4fdd2874ee215ab1bb,0
273576693666e33300846a49386f84941dcc72eea8fc5bcdefdcccd2f1672456,0
274685b28f1762d6b32ca8ea693b87b2e0418c3afc2c9e2fe9a00f2e3fffd5d2,0
274918fdde5091eb4548cbee9f253151f8d767c17519f9515140ac01d7a4729a,0
274f223671ef775e0050d55e2464259a7cec7ac8520612c9cdc86b6c4c724246,1
27524a5099987af49ff12e0c7efe7a7e39eab9557c16625a2f395dd731ac4221,1
2755ba73a57e0803e11f9a9b5b32db11b85052d4fc9f461d6d22553cf8237d9b,0
275b773305155013f98215116381dddec467ae829471c085381d1a9e6ede9204,0
27648b411a73417e2c594fc08e8f1be6e22ded9fa83f6d956f56f6a003c0b811,0
27672d8c44db87ada5763ae4b7fdf14751505dd23aa057b7ad589d89f59d8797,0
2768be7d6dc02d84b83a40494ed3ea3bd3dea3d042ca479592c0f00da44b52b5,0
276a1ea03ec907683bbee437aa81976a11bc2f789ceac092e4a71eb6c1539035,0
277b78074ffe379d38262e82f92a2e19af9a691e68cf3af5056835341371c6cf,0
277e06079573bbad8ffcaf7c147521dc217dbe338baecc6bc02bde04bb5e915a,1
2786214ba7e58197eba78eb63bbac712f00d78667f23cba4a41a8214fa52b383,0
278ed8020fd617d5a79d1603e15e27a6c6e0085ee0e08b98824bb89f8d50eec0,0
2796108943f93ee6f4f5db588e751bee9d852299100cfb005b0cf97f2663c56b,0
279a9a2b1584f6216c69c76ff396fb5f2d0f3722a0e3d29f1613bf8f42198118,1
279baf7954e5ffdd7981674714d2c48f8c6158fa8e8690b8698c36af218e5d0d,0
27a10e384734e95528eed9747538adff8731974ec378c4e4f79d992b03724cfd,0
27a6784f23d0211b648917223a375cc58d491abb6766676718f0184b8fafa79a,0
27aa661a117b94833ffb3d77f9524e5bbe54c5ca95fae2e5c5557dcddc1dd3ea,0
27aa6f938bc694c6cb66028f0598fa41ed01f07e089c0d8d73d6ff7018e3de4d,0
27ab95cddddc007321160c9c3d702e118642be67965c815cca815ba36dca5f7c,0
27bc720e0f980740be84bfd647bd1bd17abacfb512b845aa9df3324a63d57759,0
27bff1663b45b2b87444bd70a45625eb9bc848f423f97f6871690c0bcbb0f37b,1
27c65c1ad61c07fbbb3ea4d203cc98af9df68f8eed29f5404ee52432c27882fb,1
27c75355491fa358236b8d818aa63c4ef064524b5d08a2a8e53314d5dd63611a,0
27ca99fd54b870fcc35ee35a26e5bc64f0531672ed7941789972f77bfb7965b9,0
27cbd3a04247f756aa27fb9b320d90969ee84723af3e69ab9313bc0e011494fd,0
27d50f79edef962e9181aaf416e96685876a23eb55013c56dc4145fceabd0e19,0
27dcf468b69e19dc661f2241a67f7ad51e1a3ad3eacbc6ce04ce34b8fff775a7,1
27e9a8aee07438e4241ede728bd857366f3c1461c6be5be8c52c51fd85743be1,1
27e9a9c52896adfa86aba395050be490cc97b190036510c88e052155f453d243,0
27ed624f799eaaba50eaaf5db47c17f7054a19f99548d5dfab48187559028f03,1
27f12963d2c56d672b22f1473ba6b848d89e6fba131b0ca138ead5b499176f93,0
27f6a9f350ce5c1070285c25a664b8da818424bab28dc2b169a242e6931e5152,0
27fbc749a2515a52be8b2ad9d3d85b41bde893b394d1c0c52b2816c1b7d61e83,0
27fd85f3ee9121bbee6ec2d73673e971d4f5a21c0e810db08aaae397285ba96b,0
28036486dc23151fe8540c7f06a23db9aa1f1001c4fbd72c688909b8e56145ed,0
280694bb158e8e23d6dea4f81c861e0768b96e7c2e2f3bce38063187577bf868,0
28076b847956d3a614f866b52b572849fc2a9c564c44b99bd4ce2bf49b7b9638,0
280c9a42bbfbb1f7da1ee8565f922ea3b8283e8ed909db06ba3271ebb7c55caa,0
2815607cbc3771516bc752dc4e13bd7c28e7f55f6459eaf882aa560c9f1639bd,0
281d8fda256caf01ddb5104db5aa6e7f2a70079c85449f00d9c9653d557fe357,0
282016b829755b16aec9eec1add17a349b4b42c199115d1c111c40936e2c633c,1
28224aef7e2d1f93ac25f1480230a6de78900521ee8f38c8c05a495e54bc7886,0
282fc8be0f4adff9b9fe39c6d7b4b7b745a93a833e6539175341b16882412d69,0
283328386378b9237b3f3e67099c3ea4cdfaab1d6de5a265eee6ba00fe043405,0
283a036fd4282183ccfa547bc55cdec9bc1de9e8b5ec0e058f1241322bcd5540,0
28411856e77222f7df28cedaf38ada7bf72485566c57ede35db6c52ecb0dbdeb,1
2843a07dc943f36b76877aae74951b2ecb217699bf3ce08d26753f84289e1561,1
284ad4e40417343a71b7d73fe491c4cb13d39bdf219d46ca81ee38cf61665040,0
285991f3594fb68959829b7048f0c0f75ed2844721984a1a4ce5cd7f3bc19587,1
285b935b19837f3fa8d579cce0a54fde2dc1962c4cd6ca95d10b97a4e036c0b1,0
2860cdeae7f867d67c34ec8a66e52691684e2d07a2da45966fbc5d8cd7ef2740,0
28653cb023a8ad93d6757979511dc94336b06b138c5c70622c1d34037890a9f5,1
2865d66fc7577053b50d372dacaff09c19c4c11b6152a4fd995046c39af74f8c,1
2866af01ecbadd07948cc9ef95b71dbc64551f8b4efcb6dce013a4a56afa684b,1
2868b2943e30952013d1d7a41953da1289d693fbf8b79fee73fc426e4fe320f0,0
286aab9cf32e80744a5117f8956eea4169ee74d9e5dca75024a3cadb8d58d73e,0
286b70781c653041c9072077f25f7eb8254cd92a17c224310d7d80d967f5f4a3,0
286db5ca90187f0f0cde38efde79206209223aabe2d91e264b6cd8681b069494,0
2870088d914a5ec575d5355135f2723dbec50fcb815b94293db3ae87360aaa11,0
28717af655614acb8e49f51b90bdb338f030e22db5da09d80535a2b92bb3a4ed,0
2875e70002f0fe9c61e1d4f351f45113dc2501c30d0ee840589c8efc51968102,0
2876b7cd390543bcd7b9f3c79f6ac5a291e0be12509adf87c88d4aea2c61ff1c,1
287a62520e97de4d8f3441379785fcd58a7ada09dd795f96a6a989f8c901125b,1
287de3bf6e77a06a6a4d7b5ce80efc1d21fc4b26fee416764d1a8f36ed4ebf33,0
28846b85953487c44ac41bc0b3190223132a0a66a21f6c980a1f2e657d072575,0
28897b48a3fb40fe8ac0d3f2c5f8b5bd40678c4fbd5f1464634d1f05842a1a4c,0
2893be543fb2ddcd08d7f827a735b8026261e7cd673c11ea3fc32b4840cf8c0f,0
2893d86d390a94be1597e45d98279e262e47ccde5495df764c4358ab6de21a0e,1
289d130325de81afef3bf97c69bd3a4bdd7ae3e45a898a5ad0a32038119d6182,0
28a14030064ff77b5fe303f7ebe9cb397237134f8bfbec7cbcdeb128a05545f4,0
28a29b7e6bbe4716a60da389d13b1c63e3789700813c169e532210c70abd6ecf,0
28a59fd22a015e929618d0f440a61a0d387e7134cc77d0b0f23a09af6e766aae,0
28a8463ca05acb14fe9383febb36e6c8be8f2df4e36b77d345e80f38197b18cd,0
28ac010ea3b6a8bc607eb90d29e809646908e2ce69800f409e78c16d746793b5,0
28b17f46bf5a1918ab7e42fcd06bb755a986a338cdc81ec927092ded4954b530,1
28b64cb73d08acd0735146b7665d8e0ef7668be014941e6c59c4d6b7ea5e0b38,1
28b9b1a915d15d96a6431b1a2cbb352719bd36bb11f4590a3c5203d359a71eee,1
28cbd4358bba47cc45be7f40d222e69d3925aa4aa186c299c900dbba60177124,0
28d4197814d21d7c09f393541a7c20a020c5a41cbc7c816ab902b599dd103eb8,0
28d7f15fc6559c1bd00d5c646097718186576ffe410cd7ca26c9353625f6dc97,1
28d8ee086e7ba29c3dcbec3baceb5518d9fa6c21693dc5a7b4c7e9c4f05beeda,1
28de9fa36a9cc1bba2123d0df9a59f0548fe8ed3e3a6dbcad2b3a7e3020180e4,0
28e46b0152fa14627f5d8ac43fb6527f8372a117f04e8e9672f34c4591425ad3,1
28e47190d36c912f937aa44a16cffef1a61bb2308c8c2a07405e2fdf39350b68,0
28e50eabe4c514617d84086800c50020fa510e5ea267a4791a371fd70452e181,0
28e57d42c8f65a6025504392a8ff42ee8bb2d86949866ad4393ac6bd20b25d91,0
28e69715ee627cc8977cfb902d25d595ef1667cae47d6907a1c1f5b6acfdcf17,0
28ecdd4a64680bf1ce50bce2be33e52211bde8d2da5de5822ea08318c153b34b,1
28f28ba3012f68db390a5916d4ee3ddd2469763ca10c4945166cab06c0824fe5,0
28f372df17ef1cf0ac7e33289bec47eacbce53acd5cc1b7dfe2b68f70571def7,0
28fcef34032d2c854b2bca75883f2bf14afb181b390c5e890fc67c84bf9eaed6,1
28fd0c639b5f4b9b5f93739aa930c5859198fa435a5732b97132acb8a9348648,0
2908a55fda1d156bbd0eb04e75a0cbb37deb4847527be60a6120d2042367ff7b,0
2920a8a600b1a10462229f5331567b281e207a1cf308fdff3c9b8f8023e8b97c,0
292468b636e8d1503bcfc46280e635437c8b93d57c62faaad7266b4db7c79c3b,0
293292664c2981ab27e2f2c8fb315a3a6d0d1e23bd80033cbdbb98728b683011,0
2934214fb58a75fe6d8f4bf4481fbbe35d94412f1a6493d75c4770e0e54a37fa,1
293a5ce45204f695868e9ddee630164c946fc51569cd9d69cfd7fcba755552b7,0
29452421ecfba1e6d9fbf78fae74428d6596d6f71b6a8a6792fa0dd1393f6cee,1
29465a42b298523330e343d9d713dd1328305a25c1e57830ec16110a586022e4,1
2946b523682fefa4bdb3bbb1ad4e11f70b14e300ba78f71744a1c5feea4cf1f8,0
294b3d325c3840c4049a0a12e839457636bca04ab6c1935263aff07e9fc88647,0
294d2c1ad0093c966bea9d535e806e3f61fcf0bd42c69e697498e49bbe4bcf95,0
294e26d1c761063194fa859490e4ce0b572514c8d05bd0009f42c623ab964159,0
294f6d1f3f4291e80a267e47d082ff1c2751fc8c5bd899346be02505bd241147,0
29544aba2249db48947693fdb3b14c638f0dd3f5e7cf6413e88ad0a182083128,0
295622f8bd16d308b6de51940de4ed9316514735a7247c402bd23836b6bf5d4a,0
295aac224df75a895cc7bbc41fc01c3015617a793ebc9da4a225e8a95b1b916d,0
295e354a107e662ee5f55d62eb2a4f2be536f65d76e89b8797135b8dde4488eb,0
296031b97a824521e143a7363c1f395d9eeda794e265cc7ab1679e262db517f9,1
296425f7d600c081490857331ff1b8f7de3768a12b1451e14e4560bdd4066675,1
296a3a3bfe4ac4744519930826b83018d4ecd479180d90c88ed817cc2bffdcb3,0
29754264fef6db94519ea4f1208f812265781a8754d24f6d58000dcdf9673002,1
297f8084c7a6ffa2457fbbde90805fc99a7b62d804e096603d726de4d397f756,0
2987b5210a6d48799f2ef28957cac0150d8559d80a5a05a0ce7e86bc9382797b,0
298db17212f0037e5544713a92563450ef58b3b3b3d1c6834a8c9c8cbb7c7c20,1
298eea2fb0b975f24258aeae64f204066c99a3b46a12d3b805a343cb5b66e6a7,1
2990c649a7532a1a02ec44c9c5a6ceb3a765c82df8e6030ab7ba037bdd88b18c,1
2998911f3d8415c35cb6e4bd74c323dbdf58c9bd17fe0c082713083184d6b093,0
299b63ae7d6c094b8727ff03380629b46f43dfaf90c59359c1878b1568662e94,0
299d41a67831aa473e37dda543b23bbdf944db71a37107dfc485cd660d6dfde6,1
299d47982b0262c8da637368ab263b2cdc6ed48650465269ca3dfd256e422691,0
299dfd3bdf9a57634ea052ca680a700e6c96a1c5a9e2b5f2ee9b38caaac73fe4,0
29a13b3e032f1add78cad1ec386730b6c338d9241b4673b426c649eef9c60193,1
29a29ba305dd486d8c4f50728e2cfa7737b1150e5c98fc1818614a7a38c1f8d6,0
29a2f93d786be68a2f6d8fd66fed55a1fa3e89f5fc36d8cc8722988c350ccb20,0
29a5e0e5a9f5b1ea9ce03a5116ccb08a03d0e500101c05ef08ee82aa1264a736,0
29ab9d54331941450de6895ad9aa2f9bfe10f0a81b959c8d928a7da2fcad4f76,0
29ac5d0a41b6112ba66f92ec9a52bc886f6f9e75ca84db91fbcea75f7ee184f5,0
29b8c6f5dfc35334c1c3403fd99f4631130d96b2108c22136c7718ba790b54c2,0
29b9a9a2ffe56f11954662686c2015d36bc6932ba0b8839f0ccd106a5b67f20f,0
29c96fc25a5d4d8cceac0ba63434822bc53dc913e7396aacdfce7ce42fcedda3,0
29cbe7e3050130189b6edf4e42fd9b7110d947ba3da516ac62b2ad9c93015de7,0
29cf2f0205586367553a0d95355a816b3dc73de2031ff06980969906e3155c14,0
29d71bc51c6592123cbe51c23d7c29ba4beda7e4d4faab6898bd56b75b673b2c,1
29d82a29379eba2e9a1fd9bf89ab8b4f171a2858ae1f836ff381075923c271d6,0
29e0404174e5c2717b22e79d93d14e8a06879c8c327233e262e0617fdcc401be,0
29e2edc82fcaddb9b3c745f2dd27e4175b34219e6a4829fc8087f8910438d0fa,0
29e2f6a0f552319c59f1072ba16d56de091e5fe5112645812277bba334c78537,0
29ea9cea50b83324f6e83da346b5c25f6c0cf87c57a742ee964a66ab8602c045,0
29edf020aa58ce0159600dcd6dfbe9f958a02cc2cba8c5d2a7ab971dd7a55c5d,1
29efdddd99e69c97bd1fde5583e781f0fc005d5f2d44f3bf3cc278abc5319f9f,0
29f2f090a51aec72e49da7744aef9ef2c4cdf15d058b3ca7778e20cfc6a9355f,0
29f635169c0f1472e3d757893dd971bd92ec246c53b547ae4a86d53bea4bfb7e,1
29f935e9f61b96eaddf14a1be9b7912ac8746cd9127c9cd5e084c6f6bb5dc83c,0
29faec5869ec2fea89942ceb0acca094d8944d1171dad71edf62c1d4c3524751,0
29fe6699ddfe5b3ecf61dd3c6212529e921b55f4ae8440422b184c9909dffa15,0
29ffb1d88ea18fe9ce82b929bc3b3d9dbde0a0900458d963befb2e82f6efb75e,0
2a00966e42121562d11db058a35393897b669ebb05d9140b4d34d1068a449692,0
2a02414160c6ac775ee6ffe7861c57f50a74374660ae7ca2a195aeb552dbc872,0
2a05e0fdb69741512d22546090f74eb0d9057c6e47c2f48c74f15eb7cfc251ba,0
2a0aca4baa9fd4f766b424c0956ee6c23033800a85be82c9001135e24d513e1c,0
2a0c944070198e46b315d3fc550a136215b69028cae8b84694aa3f3e5b6ed571,0
2a0d1eae64c53427915d4aff2450206ba5740cce2e0db18a125682b3060f73df,0
2a0fd171ecbbc199ba4d847ae03bb6bde939ca06d26b088b6c1c9a284bc8ea6d,1
2a129be210afeade241424bc069e3615ce90746c6ef832975f59a6204298dbe6,0
2a1716944cd755e08b1348da4283194c526a38858ac662544863925170b97971,0
2a1815dacfab8785cac9f9f0e839c4ece0a2f41eb4cdaf90258296e99795884d,0
2a1adb887032b78148cc394c8b618b55fd5872753e78756c74c658471b155b43,1
2a1c0c6a123f127299dde29720373de856cc5fa83bf78a9cd85da0be45451057,0
2a1eeecdfe911d92ceb36d55a1f6e3241a2a4bde4379903319e86c1a7a04bd14,0
2a2acb3c97fff976fcd6994413f9def68fac11ab7057e86702a894a923b0de31,1
2a2c38e496dad9cccc543cbc10638a2c6e58d7d0e52cc35a81088570e1b44b1f,1
2a33ddd460f9f3980583f06d18616f61f678224d7cae8a2cb755a94d40757f1f,1
2a3852e9e1f25da6d51d0e92fb0f761f1dda64ff58ca1fdfdcfe74cdba7cd7bb,0
2a3931b63ba4028d3179de8f8bc6ba25d26c7606df987bfbe160fc148a1e815f,1
2a3a82e6589da7f8e8d6643292b2e684d39298d8174c3ff812edbb44428a7c7d,1
2a4b339591cc70ebfe847314664f23eef9d61d58a4c9ed59307f7398a9b4a32d,0
2a5972e2716c0c333c97c1e7b312e682e5efe76160b4906fe4ef3c2d6e2764ff,0
2a5a98e58e24bf598edcc976212072d4dccb37dba2173ab5e69093604cdc04dd,1
2a5c859c7ace7fca1b7aa79e46dcea3e2f30e236bd4c93a9bd665c1ac37fadcc,0
2a619937f0018555973a4a56ae7782e1b5ce7ebffd29aedc423a3a893ad17e90,0
